[Header]
TITLE,ML_PPMS_20200818_2_MKS-Bi2WO6-oxidized LDFZ xtal_4.99 mg-HC-2-300K_0T.dat
BYAPP,HeatCapacity,3.9.6,1.7
INFO,4.99,MASS:Sample Mass (mg)
INFO,0.2,MASSERR:Sample Mass Error (mg)
INFO,,MOLWGHT:Formula Weight (g/mole)
INFO,,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.6 Build 3,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
19987535.5,,5905,,25.9013,0.056,9.4E-6,26.096108,0.28458072,125.02249,0.258,109.65122,0.2391,234.67371,0.258,2.0932701,7.2450878,0.037959552,97.914004,,,1,,,,3.2587628E-5,21.729157,681.00683,4.7908483,0
19987821.72,,5905,,27.8701,0.056,9.2E-6,28.061419,0.29416235,142.68131,0.3087,127.75172,0.2752,270.43304,0.3087,0.78956988,7.9423849,0.05173659,97.415987,,,1,,,,3.4302423E-5,21.735263,787.44321,5.084608,0
19987903.38,,5905,,27.8703,0.056,9.4E-6,28.072353,0.30777696,142.45925,0.2983,127.83496,0.2754,270.2942,0.2983,1.3408435,7.8832299,0.046114366,97.677204,,,1,,,,3.4515077E-5,23.827155,788.057,5.0747169,0
19987984.55,,5905,,27.8699,0.056,9.2E-6,28.073186,0.30665225,142.41378,0.2981,127.84117,0.2754,270.25495,0.2981,0.81676702,7.8656557,0.044546623,97.75049,,,1,,,,3.4579682E-5,23.64969,788.10379,5.0729467,0
19988276.03,,5905,,29.9858,0.056,9.2E-6,30.189874,0.31683113,161.64315,0.3956,148.61946,0.3291,310.26261,0.3956,0.28589222,8.6161663,0.056442326,97.405824,,,1,,,,3.6271393E-5,23.596967,911.42846,5.3542174,0
19988361.67,,5905,,29.9871,0.056,9.3E-6,30.203114,0.33167002,161.53174,0.3562,148.7337,0.3294,310.26544,0.3562,0.82122213,8.5761181,0.051239517,97.631729,,,1,,,,3.6417146E-5,25.848499,912.2281,5.3481818,0
19988448.13,,5905,,29.9872,0.056,9.4E-6,30.204243,0.33090545,161.35927,0.3573,148.74505,0.3295,310.10431,0.3573,1.3095148,8.5707607,0.05369002,97.518344,,,1,,,,3.6432534E-5,25.728354,912.29627,5.3422716,0
19988753.28,,5905,,32.2635,0.056,9.4E-6,32.47789,0.3405144,182.65329,0.4983,172.5463,0.3994,355.1996,0.4983,0.33939978,9.3224088,0.06248842,97.349727,,,1,,,,3.8377852E-5,25.712282,1054.8133,5.6239274,0
19988844.41,,5905,,32.2629,0.056,9.2E-6,32.493806,0.35493851,181.9557,0.428,172.69423,0.3998,354.64994,0.428,2.6778868,9.2337088,0.054726485,97.653745,,,1,,,,3.8652544E-5,27.967226,1055.8474,5.5997041,0
19988934.72,,5905,,32.2644,0.056,9.3E-6,32.495603,0.35359607,181.13821,0.4309,172.72737,0.3999,353.86558,0.4309,1.0506088,9.2252636,0.0576404,97.528448,,,1,,,,3.8614636E-5,27.701126,1055.9642,5.5742374,0
19989254.48,,5905,,34.7122,0.056,9.4E-6,34.940771,0.36518688,203.79065,0.6109,199.97554,0.4745,403.76619,0.6109,0.30695557,10.170227,0.081840498,96.83029,,,1,,,,4.0034579E-5,27.675791,1220.8575,5.83246,0
19989351.73,,5905,,34.7131,0.056,9.2E-6,34.960893,0.38214658,203.38873,0.5188,200.16301,0.475,403.55174,0.5188,2.1863472,10.003758,0.068938742,97.279799,,,1,,,,4.0628546E-5,30.510682,1222.264,5.8176069,0
19989448.84,,5905,,34.7123,0.056,9.2E-6,34.963915,0.37925522,202.0417,0.5046,200.18945,0.475,402.23115,0.5046,1.0319794,9.9047884,0.061739153,97.536771,,,1,,,,4.087016E-5,30.011274,1222.4753,5.7785776,0
19989802.28,,5905,,37.3459,0.056,9.3E-6,37.592126,0.39086921,225.32132,0.6636,231.3794,0.5397,456.70073,0.6636,0.43994323,10.956002,0.094793177,96.598197,,,1,,,,4.2045451E-5,29.714365,1413.168,5.9938435,0
19989904.22,,5905,,37.3491,0.056,9.3E-6,37.613281,0.40855234,226.63631,0.5881,231.59269,0.5401,458.22899,0.5881,2.6205246,10.797542,0.080184655,97.073106,,,1,,,,4.2753639E-5,32.868005,1414.7589,6.0254331,0
19990004.78,,5905,,37.3473,0.056,9.2E-6,37.616535,0.40623082,224.2741,0.5793,231.62241,0.5401,455.89651,0.5793,0.35280965,10.676103,0.070052942,97.409421,,,1,,,,4.2979187E-5,32.392626,1415.0037,5.9621148,0
19990384.3,,5905,,40.1815,0.056,9.2E-6,40.43635,0.41823033,251.46828,0.7592,267.31852,0.5955,518.7868,0.7592,0.43817885,11.834843,0.10362904,96.557449,,,1,,,,4.4206022E-5,32.028308,1635.0984,6.2188669,0
19990493.53,,5905,,40.1846,0.056,9.2E-6,40.460716,0.43906755,248.28894,0.6301,267.58516,0.5959,515.8741,0.6301,1.180294,11.547488,0.082888786,97.168043,,,1,,,,4.4977947E-5,35.504529,1637.0695,6.1365434,0
19990599.39,,5905,,40.1836,0.056,9.3E-6,40.46391,0.43513039,246.67107,0.6474,267.63664,0.596,514.30772,0.6474,0.20369209,11.498655,0.077897313,97.324574,,,1,,,,4.501242E-5,34.642464,1637.328,6.0960761,0
19991021.83,,5905,,43.2352,0.056,9.3E-6,43.508424,0.44762875,274.82298,0.8341,309.03956,0.6589,583.86254,0.8341,0.27863663,12.630618,0.11415756,96.443365,,,1,,,,4.6607133E-5,34.495965,1892.9829,6.3165464,0
19991135.98,,5905,,43.2312,0.056,9.3E-6,43.532778,0.46926656,273.39672,0.7091,309.3354,0.6594,582.73212,0.7091,1.1952484,12.46842,0.096772807,96.936536,,,1,,,,4.7064317E-5,37.891854,1895.1027,6.2802499,0
19991249.25,,5905,,43.2332,0.056,9.3E-6,43.537504,0.46527954,272.65115,0.7063,309.39176,0.6595,582.04291,0.7063,0.62903029,12.36247,0.092295955,97.050917,,,1,,,,4.7397756E-5,37.40526,1895.5142,6.2624434,0
19991689.11,,5905,,46.5164,0.056,9.3E-6,46.798686,0.48034032,301.53786,1.002,357.62805,0.7446,659.16591,1.002,0.35806989,13.706079,0.1381285,96.032134,,,1,,,,4.8513062E-5,37.08741,2190.117,6.4432975,0
19991810.69,,5905,,46.5154,0.056,9.4E-6,46.829902,0.50475059,299.088,0.7996,358.03293,0.7452,657.12093,0.7996,1.4033685,13.426409,0.11680608,96.561893,,,1,,,,4.930661E-5,41.118236,2193.0397,6.3866886,0
19991934.34,,5905,,46.5158,0.056,9.2E-6,46.834474,0.4996515,298.1591,0.8004,358.10992,0.7454,656.26902,0.8004,0.92917907,13.32923,0.10672856,96.829837,,,1,,,,4.9570756E-5,40.279227,2193.468,6.3662315,0
19992407.61,,5905,,50.0476,0.056,9.2E-6,50.349469,0.51471813,328.54375,1.069,415.41514,0.8022,743.95889,1.069,0.34672437,14.755641,0.15708997,95.792416,,,1,,,,5.0855195E-5,39.987689,2535.0691,6.5252674,0
19992536.13,,5905,,50.046,0.056,9.4E-6,50.387221,0.54020044,327.11337,0.8481,415.9703,0.8024,743.08366,0.8481,3.1046756,14.428004,0.11847383,96.73396,,,1,,,,5.1842655E-5,44.266923,2538.8721,6.4919906,0
19992660.47,,5905,,50.0471,0.056,9.4E-6,50.392605,0.53481775,324.42184,0.845,416.06817,0.8024,740.49001,0.845,0.25726245,14.301681,0.11101302,96.906492,,,1,,,,5.2096187E-5,43.284012,2539.4146,6.4378859,0
19993170.38,,5905,,53.8481,0.056,9.2E-6,54.161356,0.54888307,356.91417,1.107,483.78556,0.8055,840.69973,1.107,0.46698168,15.873067,0.1777809,95.544986,,,1,,,,5.3414109E-5,42.905043,2933.4525,6.5898308,0
19993307.23,,5905,,53.8469,0.056,9.3E-6,54.202338,0.57745855,354.74043,0.8563,484.45465,0.8056,839.19508,0.8563,3.1399907,15.53443,0.13586244,96.496167,,,1,,,,5.4375241E-5,47.6192,2937.8935,6.544744,0
19993441.14,,5905,,53.8471,0.056,9.4E-6,54.209765,0.5714589,353.262,0.8436,484.59889,0.8056,837.86089,0.8436,0.58148943,15.430452,0.12465622,96.755996,,,1,,,,5.462546E-5,46.603289,2938.6986,6.516575,0
19994007.91,,5905,,57.9333,0.056,9.3E-6,58.273363,0.58720684,384.92075,1.215,563.54001,0.8612,948.46076,1.215,0.26924838,17.046895,0.19225476,95.464105,,,1,,,,5.6078749E-5,46.291356,3395.7848,6.6054322,0
19994152.58,,5905,,57.9335,0.056,9.2E-6,58.312564,0.61671677,383.57482,0.9151,564.20758,0.8619,947.78241,0.9151,2.99674,16.72591,0.15301045,96.296812,,,1,,,,5.7025751E-5,51.140684,3400.3551,6.5779104,0
19994295.48,,5905,,57.9328,0.056,9.3E-6,58.321105,0.61086504,381.60922,0.9124,564.38271,0.862,945.99192,0.9124,0.26712907,16.592308,0.13756641,96.63283,,,1,,,,5.7339885E-5,50.177731,3401.3513,6.5432439,0
19994911.67,,5905,,62.334,0.056,9.3E-6,62.68237,0.62694091,415.70573,1.332,657.5561,0.9226,1073.2618,1.332,0.28890409,18.456622,0.22756893,94.985265,,,1,,,,5.861688E-5,49.776925,3929.0795,6.6319402,0
19995066.28,,5905,,62.334,0.056,9.4E-6,62.727529,0.66124762,413.99608,0.9878,658.39755,0.9228,1072.3936,0.9878,2.5867973,18.057134,0.16245871,96.302096,,,1,,,,5.9731887E-5,55.369865,3934.7428,6.5999106,0
19995217.88,,5905,,62.3345,0.056,9.3E-6,62.735983,0.65473971,411.67307,0.9904,658.58832,0.9229,1070.2614,0.9904,0.3526296,17.924473,0.14452245,96.672985,,,1,,,,6.0016021E-5,54.171402,3935.8035,6.5619929,0
19995889.75,,5905,,67.0675,0.056,9.4E-6,67.444424,0.66940841,447.72356,1.354,770.39417,0.9368,1218.1177,1.354,0.39903208,19.88854,0.24590809,94.878653,,,1,,,,6.1699474E-5,53.773418,4548.7503,6.6384074,0
19996055.63,,5905,,67.0626,0.056,9.4E-6,67.486845,0.70638524,445.29509,1.013,771.26494,0.9369,1216.56,1.013,2.0269815,19.506628,0.17794745,96.1783,,,1,,,,6.2701585E-5,59.665621,4554.4743,6.5982501,0
19996218,,5905,,67.0718,0.056,9.4E-6,67.497392,0.69958074,442.83556,1.014,771.53475,0.9369,1214.3703,1.014,0.39912559,19.38646,0.17406229,96.231401,,,1,,,,6.2969309E-5,58.519884,4555.898,6.5607802,0
19996919.61,,5905,,72.165,0.056,9.3E-6,72.550391,0.70354355,489.02778,3.408,903.14909,0.9804,1392.1769,3.263,0.6037607,21.140068,,,,,1,,,,6.585489E-5,58.15938,5263.5592,6.7405257,0
19997093.63,,5905,,72.1578,0.056,9.3E-6,72.602182,0.75018454,478.68602,1.07,904.35195,0.9809,1383.038,1.07,3.488305,21.131473,0.20449066,95.858274,,,1,,,,6.5791282E-5,63.420205,5271.0768,6.5932732,0
19997266.27,,5905,,72.1538,0.056,9.4E-6,72.614512,0.74961625,475.04227,1.075,904.65896,0.9811,1379.7012,1.075,0.34009838,20.944931,0.18622054,96.176242,,,1,,,,6.6186071E-5,63.39442,5272.8674,6.5419743,0
19998030.22,,5905,,77.6363,0.056,9.2E-6,78.049789,0.75468108,522.85005,3.501,1057.2918,1.033,1580.1418,3.345,0.54817849,22.865165,,,,,1,,,,6.910695E-5,62.834792,6091.7695,6.6989298,0
19998215.66,,5905,,77.6352,0.056,9.3E-6,78.102016,0.80433935,513.7873,1.131,1058.5975,1.034,1572.3848,1.131,1.3410394,22.874579,0.22687145,95.645396,,,1,,,,6.9076914E-5,68.595496,6099.9248,6.5784128,0
19998401.58,,5905,,77.6375,0.056,9.2E-6,78.117945,0.80438082,509.98379,1.17,1059.0178,1.034,1569.0016,1.17,0.19682013,22.656545,0.18344575,96.413477,,,1,,,,6.9525979E-5,68.623736,6102.4133,6.5283821,0
19999205.83,,5905,,83.5319,0.056,9.3E-6,83.965821,0.82235327,554.22309,1.94,1237.4288,1.102,1791.6519,1.94,0.24644665,25.26154,0.3667568,93.557023,,,1,,,,7.1398403E-5,67.969635,7050.259,6.6005797,0
19999408.14,,5905,,83.5299,0.056,9.3E-6,84.025359,0.87166049,550.81143,1.204,1239.0588,1.102,1789.8702,1.204,2.5257052,24.7199,0.24105297,95.585965,,,1,,,,7.2725828E-5,75.784619,7060.261,6.5552999,0
19999608.31,,5905,,83.5279,0.056,9.4E-6,84.03839,0.8632133,546.45263,1.233,1239.4434,1.103,1785.8961,1.233,0.27695531,24.478232,0.18948098,96.459483,,,1,,,,7.3211224E-5,74.159701,7062.4511,6.5024167,0
20000458.45,,5905,,89.8714,0.056,9.2E-6,90.302096,0.86724341,603.52676,4.495,1451.0053,1.237,2054.5321,4.321,0.43710247,26.817805,,,,,1,,,,7.6610746E-5,73.434696,8154.4686,6.6834192,0
20000673.08,,5905,,89.8723,0.056,9.3E-6,90.366317,0.92662635,591.07233,1.37,1452.9053,1.238,2043.9776,1.37,1.9538065,26.687717,0.26025206,95.435752,,,1,,,,7.6898034E-5,80.453415,8166.0712,6.5408479,0
20000885.23,,5905,,89.8721,0.056,9.3E-6,90.379868,0.92490403,586.52612,1.426,1453.3631,1.239,2039.8892,1.426,0.24635162,26.480558,0.20504342,96.335577,,,1,,,,7.7277612E-5,80.063151,8168.5206,6.489566,0
20001783.83,,5905,,96.6954,0.056,9.4E-6,97.125963,0.93293644,647.13216,5.385,1698.141,1.262,2345.2732,5.235,0.52425282,29.056966,,,,,1,,,,8.0712939E-5,79.441675,9433.4527,6.6628133,0
20002013.95,,5905,,96.6947,0.056,9.3E-6,97.194344,0.99703517,631.83097,1.401,1700.2887,1.262,2332.1197,1.401,1.5786566,28.826516,0.27837271,95.306469,,,1,,,,8.1197193E-5,87.170899,9446.7406,6.5006969,0
20002241.64,,5905,,96.6949,0.056,9.3E-6,97.206994,0.9925945,628.98798,1.572,1700.7541,1.262,2329.7421,1.572,0.13944783,28.63963,0.25285725,95.685204,,,1,,,,8.1616562E-5,86.479548,9449.1997,6.4706041,0
20003184.59,,5905,,104.036,0.056,9.2E-6,104.48382,1.0039944,685.6301,5.119,1978.0648,1.211,2663.6949,4.974,0.33392854,31.182151,,,,,1,,,,8.5423708E-5,85.91889,10916.868,6.5620697,0
20003428,,5905,,104.038,0.056,9.3E-6,104.55469,1.0700067,668.47567,1.313,1980.357,1.211,2648.8327,1.313,0.91814959,30.836237,0.26413772,95.632827,,,1,,,,8.6151995E-5,93.546452,10931.683,6.3935504,0
20003668.8,,5905,,104.039,0.056,9.4E-6,104.56697,1.0642966,666.17895,1.531,1980.8288,1.211,2647.0078,1.531,0.097433068,30.680098,0.23840051,96.017373,,,1,,,,8.650613E-5,92.50871,10934.252,6.3708352,0
20004663.13,,5905,,111.935,0.056,9.2E-6,112.40846,1.0768391,730.92186,6.01,2293.3114,1.335,3024.2332,5.86,0.37046044,33.434053,,,,,1,,,,9.0453683E-5,92.040294,12635.662,6.5023741,0
20004922.92,,5905,,111.938,0.056,9.4E-6,112.47699,1.130774,720.86339,3.053,2295.8572,1.336,3016.7206,2.745,1.5431895,32.968901,,,,,1,,,,9.1502007E-5,100.30216,12651.073,6.4089855,0
20005178.56,,5905,,111.936,0.056,9.2E-6,112.49012,1.1230219,711.82678,2.674,2296.4266,1.336,3008.2533,2.316,0.21914222,32.733514,,,,,1,,,,9.1901326E-5,98.906703,12654.028,6.3279048,0
20006223.66,,5905,,120.433,0.056,9.3E-6,120.93118,1.153106,778.34456,6.48,2649.6732,1.476,3428.0178,6.31,0.34761136,35.709999,,,,,1,,,,9.599602E-5,98.200542,14624.351,6.4362603,0
20006500.33,,5905,,120.435,0.056,9.3E-6,121.00309,1.2095696,765.76097,2.979,2652.4672,1.477,3418.2282,2.587,0.38360815,35.037878,,,,,1,,,,9.7558081E-5,107.13,14641.747,6.3284417,0
20006770.86,,5905,,120.434,0.056,9.3E-6,121.01513,1.1990335,761.15269,2.733,2653.0239,1.477,3414.1766,2.3,0.1813639,34.912709,,,,,1,,,,9.7791797E-5,105.11364,14644.661,6.2897317,0
20007865.08,,5905,,129.58,0.056,9.4E-6,130.10829,1.2368761,821.39214,7.036,3046.5544,1.594,3867.9465,6.853,0.34739133,37.830838,,,,,1,,,,0.00010224322,104.73813,16928.166,6.3131424,0
20008155.39,,5905,,129.585,0.056,9.2E-6,130.18683,1.3151445,811.96823,1.96,3049.4528,1.595,3861.4211,1.96,0.59600992,37.660584,0.42542829,93.59416,,,1,,,,0.00010284601,113.49251,16948.612,6.2369459,0
20008484.48,,5905,,129.58,0.056,9.3E-6,130.20675,1.3159992,802.71604,1.691,3050.2063,1.595,3852.9223,1.691,1.9557373,37.417012,0.303911,95.287198,,,1,,,,0.00010319535,112.98175,16953.799,6.164934,0
20009602.61,,5905,,139.414,0.056,9.3E-6,139.98572,1.350981,864.93033,3.866,3478.7078,1.771,4343.6381,3.866,0.29351839,40.673021,0.86141386,88.163724,,,1,,,,0.00010737495,112.25104,19596.001,6.1787042,0
20009911.97,,5905,,139.413,0.056,9.3E-6,140.07666,1.4227545,850.61106,1.992,3482.0441,1.773,4332.6552,1.992,0.75297161,39.500616,0.38930972,94.09371,,,1,,,,0.00010995379,122.01906,19621.47,6.0724683,0
20010213.22,,5905,,139.416,0.056,9.3E-6,140.09128,1.4049878,842.05075,2.118,3482.6649,1.773,4324.7157,2.118,0.15730809,39.154376,0.28167574,95.598399,,,1,,,,0.00011064713,118.50185,19625.567,6.0107292,0
20011313.34,,5905,,150,0.056,9.3E-6,150.59966,1.414801,919.57867,3.755,3948.6092,1.907,4868.1879,3.755,0.35488538,42.317033,0.79619255,88.975013,,,1,,,,0.00011555929,117.46313,22680.258,6.1061139,0
20011633.81,,5905,,150,0.056,9.3E-6,150.7079,1.5223785,907.88913,2.311,3952.8526,1.908,4860.7417,2.311,0.38467696,41.380459,0.34697119,94.74918,,,1,,,,0.00011769369,126.9511,22712.872,6.0241641,0
20011949,,5905,,150,0.056,9.2E-6,150.72143,1.5074144,898.32606,2.64,3953.4631,1.908,4851.7891,2.64,0.096519269,41.088704,0.26865619,95.834287,,,1,,,,0.00011825797,124.14138,22716.948,5.9601748,0
20012556.03,,5905,,149.999,0.056,9.4E-6,150.74846,1.5159586,892.47897,2.658,3954.6467,1.909,4847.1256,2.658,0.098242275,41.009165,0.24101123,96.225407,,,1,,,,0.00011835427,123.64099,22725.1,5.9203188,0
20012867.16,,5905,,150.003,0.056,9.4E-6,150.7522,1.5023185,895.94187,2.599,3954.8538,1.909,4850.7957,2.599,0.074275566,41.073411,0.25710551,95.998057,,,1,,,,0.00011826964,123.02749,22726.226,5.9431429,0
20013224.02,,5905,,150,0.056,9.4E-6,150.76079,1.5054922,894.71639,2.082,3955.1754,1.909,4849.8918,2.082,0.44051293,41.081732,0.24306945,96.206241,,,1,,,,0.00011821409,123.22023,22728.814,5.9346758,0
20013987.3,,5905,,152.565,0.056,9.3E-6,153.26677,1.5096516,927.05004,4.402,4066.6506,1.942,4993.7007,4.402,0.27535171,42.888311,0.88505926,87.886648,,,1,,,,0.00011699979,123.2452,23490.702,6.0486044,0
20014311.75,,5905,,152.564,0.056,9.3E-6,153.34408,1.5496378,902.74444,2.25,4069.3716,1.943,4972.116,2.25,0.34050358,41.492821,0.31093785,95.183715,,,1,,,,0.00012003214,128.66493,23514.407,5.8870511,0
20014628.67,,5905,,152.566,0.056,9.2E-6,153.33793,1.5011635,902.39764,3.268,4069.6758,1.943,4972.0734,2.627,0.079492975,41.171793,,,,,1,,,,0.00012076407,124.47846,23512.521,5.8850256,0
20015431.45,,5905,,155.129,0.056,9.2E-6,155.86443,1.5275232,927.40783,4.014,4181.0088,1.985,5108.4166,4.014,0.28975221,43.0168,0.80704285,88.703873,,,1,,,,0.00011926199,123.51538,24293.721,5.9500928,0
20015757.55,,5905,,155.129,0.056,9.2E-6,155.9365,1.5721524,916.29275,2.371,4183.583,1.986,5099.8757,2.371,0.14862823,41.952991,0.32868362,94.936055,,,1,,,,0.00012177264,129.0504,24316.193,5.8760632,0
20016121.39,,5905,,155.128,0.056,9.3E-6,155.94128,1.55627,913.57754,2.097,4183.8875,1.987,5097.465,2.097,1.2749271,41.923183,0.30355878,95.29429,,,1,,,,0.00012178487,125.85897,24317.682,5.8584716,0
20016892.63,,5905,,157.693,0.056,9.2E-6,158.44867,1.5593411,944.41078,4.63,4294.0173,2.041,5238.4281,4.63,0.24392361,43.53437,0.89177977,87.72679,,,1,,,,0.00012088722,125.76955,25105.982,5.9603578,0
20017222.52,,5905,,157.693,0.056,9.2E-6,158.52468,1.5993708,927.60814,2.474,4296.6692,2.043,5224.2773,2.474,0.15933066,42.293241,0.33780059,94.797,,,1,,,,0.00012374058,130.60311,25130.073,5.8515063,0
20017544.02,,5905,,157.693,0.056,9.2E-6,158.5294,1.5799231,918.42719,2.924,4296.935,2.043,5215.3622,2.924,0.04911121,42.067806,0.2571946,95.946315,,,1,,,,0.00012413857,126.87972,25131.572,5.7934186,0
20018362.19,,5905,,160.255,0.056,9.3E-6,161.04819,1.5825335,946.6301,4.201,4406.5166,2.113,5353.1467,4.201,0.18690424,43.477972,0.63354873,90.847516,,,1,,,,0.00012351684,126.20342,25936.519,5.8779308,0
20018691.53,,5905,,160.255,0.056,9.2E-6,161.0951,1.5905159,943.77112,3.746,4408.538,2.115,5352.3092,3.091,0.093589866,42.351143,,,,,1,,,,0.00012637933,130.43392,25951.632,5.8584719,0
20019012.19,,5905,,160.255,0.056,9.3E-6,161.11397,1.6018373,924.31721,3.039,4408.9255,2.115,5333.2427,3.039,0.067425982,42.386029,0.25570657,95.949594,,,1,,,,0.000125986,127.05343,25957.711,5.7370396,0
20019787.34,,5905,,162.822,0.056,9.4E-6,163.62161,1.6050316,965.06551,4.706,4517.127,2.199,5482.1925,4.706,0.20869523,43.963819,0.77064562,89.143971,,,1,,,,0.00012517684,127.15809,26772.031,5.8981544,0
20020120.36,,5905,,162.82,0.056,9.4E-6,163.69545,1.6518851,935.92149,2.924,4519.6457,2.202,5455.5672,2.924,0.066301135,42.829422,0.26462417,95.82347,,,1,,,,0.00012754337,131.89146,26796.201,5.7174556,0
20020490.63,,5905,,162.82,0.056,9.3E-6,163.70142,1.631878,933.40746,2.258,4520.012,2.202,5453.4194,2.258,3.773962,42.775968,0.27429612,95.664325,,,1,,,,0.00012765829,128.48827,26798.154,5.7018899,0
20021270.03,,5905,,165.384,0.056,9.2E-6,166.2057,1.6345666,967.07482,4.769,4627.2909,2.296,5594.3657,4.769,0.18567105,44.273438,0.78372669,88.908967,,,1,,,,0.00012683897,128.3279,27624.336,5.8185417,0
20021605.25,,5905,,165.386,0.056,9.4E-6,166.27943,1.6733868,951.59424,2.749,4629.8031,2.298,5581.3973,2.749,0.14965681,43.146632,0.32239628,94.966916,,,1,,,,0.00012955961,132.82031,27648.848,5.7228621,0
20021978.5,,5905,,165.385,0.056,9.2E-6,166.28322,1.6572151,944.64535,2.447,4630.1363,2.299,5574.7816,2.447,0.69736095,43.125039,0.32068126,94.966849,,,1,,,,0.00012946838,129.4399,27650.109,5.6809422,0
20022808.03,,5905,,167.947,0.056,9.3E-6,168.8021,1.6592102,972.11498,4.244,4737.1347,2.4,5709.2496,4.244,0.24053533,44.209819,0.67542724,90.184849,,,1,,,,0.00012955367,129.37512,28494.147,5.7589035,0
20023141,,5905,,167.949,0.056,9.3E-6,168.86066,1.6911307,962.36008,3.436,4739.1855,2.402,5701.5455,3.436,0.064943276,43.366677,0.33624073,94.747256,,,1,,,,0.00013168225,132.62946,28513.921,5.6991374,0
20023470.27,,5905,,167.948,0.056,9.3E-6,168.85355,1.6489022,960.74168,3.821,4739.388,2.402,5700.1297,2.971,0.069219856,43.021198,,,,,1,,,,0.00013249584,130.10003,28511.52,5.6897928,0
20024296.83,,5905,,170.515,0.056,9.4E-6,171.37782,1.6740611,987.53136,3.932,4845.7765,2.506,5833.3078,3.932,0.4031424,44.647489,0.85775104,87.895793,,,1,,,,0.00013117834,129.0636,29370.357,5.7623056,0
20024636.23,,5905,,170.513,0.056,9.2E-6,171.44607,1.7216199,977.34655,3.315,4848.0109,2.509,5825.3575,3.315,0.060131404,43.668243,0.29846181,95.321009,,,1,,,,0.00013358591,133.94247,29393.754,5.7006064,0
20025013.97,,5905,,170.514,0.056,9.4E-6,171.4404,1.6752559,966.55079,3.979,4848.3566,2.509,5814.9074,3.088,2.7091639,43.286042,,,,,1,,,,0.00013433678,131.00473,29391.811,5.6378239,0
20025800,,5905,,173.079,0.056,9.2E-6,173.95104,1.6998638,996.85585,4.635,4953.6562,2.612,5950.5121,4.635,0.2419852,44.731339,0.74882944,89.216535,,,1,,,,0.00013348676,129.85813,30258.965,5.730669,0
20026138.17,,5905,,173.075,0.056,9.2E-6,174.0213,1.7434971,979.42437,3.516,4956.12,2.614,5935.5444,3.516,0.10816966,43.88774,0.3482319,94.538421,,,1,,,,0.00013545824,134.19402,30283.413,5.6281867,0
20026516.98,,5905,,173.071,0.056,9.4E-6,174.02797,1.7309677,977.73628,2.75,4956.4959,2.614,5934.2322,2.75,0.66249302,43.954754,0.35836233,94.389706,,,1,,,,0.00013522738,131.66322,30285.734,5.6182709,0
20027315.92,,5905,,175.644,0.056,9.3E-6,176.53785,1.7368734,1002.8561,4.767,5061.8041,2.713,6064.6602,4.767,0.1881668,44.951049,0.6731112,90.158716,,,1,,,,0.00013532582,131.86426,31165.611,5.6806862,0
20027656.72,,5905,,175.64,0.056,9.3E-6,176.60056,1.7669228,1000.0855,3.408,5064.0133,2.715,6064.0988,3.408,0.077912997,44.160208,0.35619355,94.45045,,,1,,,,0.00013754167,134.85315,31187.759,5.6629801,0
20028038.7,,5905,,175.644,0.056,9.3E-6,176.61256,1.758192,978.873,2.812,5064.5558,2.716,6043.4288,2.812,1.1594514,43.92544,0.27950173,95.51151,,,1,,,,0.00013775451,132.48062,31191.995,5.5424881,0
20028831.78,,5905,,178.203,0.056,9.4E-6,179.11411,1.7519627,1025.4234,5.236,5169.5086,2.807,6194.932,5.236,0.23522594,45.284335,0.86928612,87.714349,,,1,,,,0.00013733607,131.77632,32081.866,5.7249724,0
20029176.92,,5905,,178.206,0.056,9.3E-6,179.16928,1.7645589,1014.3253,4.771,5171.7336,2.809,6186.059,3.856,0.17633301,44.113746,,,,,1,,,,0.00014022974,135.85301,32101.63,5.6612682,0
20029510.47,,5905,,178.205,0.056,9.3E-6,179.18769,1.7729438,998.03799,3.783,5172.061,2.809,6170.099,3.783,0.046661368,44.012851,0.27172608,95.63499,,,1,,,,0.00014035703,132.34124,32108.229,5.569791,0
20030263.16,,5905,,180.768,0.056,9.4E-6,181.67889,1.7743006,1042.1697,5.594,5276.5384,2.894,6318.708,5.594,0.28395672,45.826882,1.085443,85.205041,,,1,,,,0.0001385493,132.03855,33007.219,5.7363278,0
