[Header]
TITLE,ML_PPMS_08212020_1_MKS-Bi2WO6-flux-HC-2-300K-hc_2.80mg.dat
BYAPP,HeatCapacity,3.9.6,1.7
INFO,2.80,MASS:Sample Mass (mg)
INFO,0.2,MASSERR:Sample Mass Error (mg)
INFO,,MOLWGHT:Formula Weight (g/mole)
INFO,,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.6 Build 3,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
20231206.03,,5905,34.7122,34.7414,-0.07,9.4E-6,34.197842,0.36003912,115.2057,0.4305,214.40276,0.4218,329.60846,0.4305,1.6519597,8.0786978,0.11651768,93.944802,,,1,,,,4.1125706E-5,24.357722,1169.4924,3.3688002,0
20231577.56,,5905,37.3432,37.3734,-0.07,9.3E-6,36.789676,0.37194084,127.54016,0.5068,246.93736,0.4914,374.47752,0.5068,1.9212808,8.8143467,0.14661452,92.989794,,,1,,,,4.2862854E-5,24.236093,1353.4803,3.4667379,0
20231665,,5905,37.3479,37.3744,-0.07,9.2E-6,36.804412,0.38839863,127.28199,0.5029,247.09542,0.4917,374.37741,0.5029,1.7791736,8.754721,0.1353395,93.455341,,,1,,,,4.3114549E-5,26.44304,1354.5647,3.4583352,0
20231751.19,,5905,37.3501,37.3653,-0.07,9.3E-6,36.808119,0.3869363,126.52672,0.5019,247.1361,0.4918,373.66282,0.5019,1.7166851,8.6890302,0.12468348,93.892569,,,1,,,,4.3329409E-5,26.264163,1354.8376,3.4374678,0
20232138.58,,5905,40.1802,40.2193,-0.07,9.4E-6,39.603874,0.39910266,140.68364,0.582,284.51568,0.5576,425.19931,0.582,0.77359984,9.5425625,0.16768465,92.523426,,,1,,,,4.4959472E-5,26.067091,1568.4668,3.5522696,0
20232232.33,,5905,40.1828,40.2181,-0.07,9.3E-6,39.622142,0.41795525,140.1217,0.5698,284.73489,0.558,424.85659,0.5698,3.2566934,9.4633089,0.14849146,93.272593,,,1,,,,4.5253025E-5,28.627688,1569.9141,3.5364493,0
20232324.05,,5905,40.1845,40.2119,-0.07,9.4E-6,39.626321,0.41619986,139.14962,0.5708,284.78526,0.558,423.93488,0.5708,0.85262542,9.3954117,0.13999868,93.580725,,,1,,,,4.5460026E-5,28.389927,1570.2453,3.5115454,0
20232722.17,,5905,43.2304,43.2619,-0.07,9.2E-6,42.62991,0.42842688,153.63566,0.6326,327.97725,0.6125,481.61291,0.6326,1.4161108,10.277101,0.17737438,92.525554,,,1,,,,4.7254785E-5,28.186235,1817.3092,3.6039405,0
20232819.7,,5905,43.2353,43.2636,-0.07,9.2E-6,42.646175,0.44793643,153.45584,0.6263,328.19032,0.6128,481.64616,0.6263,2.1848518,10.244678,0.17212473,92.708179,,,1,,,,4.7396118E-5,30.831303,1818.6963,3.5983494,0
20232916.78,,5905,43.2408,43.2564,-0.07,9.4E-6,42.649413,0.44702605,152.69581,0.6306,328.23101,0.6128,480.92682,0.6306,0.32698275,10.174367,0.16196317,93.05887,,,1,,,,4.7629688E-5,30.734033,1818.9725,3.5802558,0
20233324.78,,5905,46.5152,46.5405,-0.07,9.3E-6,45.878201,0.45986167,166.83415,0.6894,378.34167,0.6647,545.17582,0.6894,0.88466368,11.088812,0.19694983,92.16645,,,1,,,,4.956295E-5,30.523102,2104.8093,3.636458,0
20233427.34,,5905,46.5176,46.541,-0.07,9.3E-6,45.896014,0.47990602,167.05904,0.6791,378.57269,0.665,545.63173,0.6791,1.8500375,11.049923,0.19267865,92.302457,,,1,,,,4.9771718E-5,33.266435,2106.4441,3.6399466,0
20233530.41,,5905,46.5184,46.5384,-0.07,9.2E-6,45.897542,0.47891419,166.18367,0.6851,378.58875,0.665,544.77242,0.6851,0.56369085,10.988575,0.1776626,92.817218,,,1,,,,4.9939182E-5,33.149768,2106.5843,3.6207532,0
20233951.17,,5905,50.05,50.0706,-0.07,9.3E-6,49.38229,0.49247252,181.50633,0.7605,437.45733,0.7158,618.96366,0.7605,0.46220411,12.05262,0.22973256,91.45087,,,1,,,,5.1776031E-5,32.965724,2438.6106,3.6755349,0
20234061.33,,5905,50.0495,50.0682,-0.07,9.4E-6,49.400234,0.51484732,180.59064,0.7358,437.70207,0.716,618.29271,0.7358,0.65390832,11.897861,0.19657305,92.504238,,,1,,,,5.2332026E-5,36.15786,2440.3831,3.6556637,0
20234170.69,,5905,50.0487,50.0667,-0.07,9.4E-6,49.400135,0.51203871,180.74856,0.7471,437.69826,0.716,618.44682,0.7471,0.29935969,11.901751,0.20125176,92.341921,,,1,,,,5.2337147E-5,35.693584,2440.3733,3.6588678,0
20234604.5,,5905,53.8491,53.8671,-0.07,9.4E-6,53.160367,0.52798723,197.10984,0.8245,507.15873,0.7669,704.26857,0.8245,0.34438366,13.12992,0.26524202,90.754712,,,1,,,,5.4075373E-5,35.705252,2826.0246,3.7078345,0
20234722.36,,5905,53.85,53.868,-0.07,9.3E-6,53.182578,0.55259436,195.411,0.7867,507.4683,0.7671,702.8793,0.7867,0.26788578,12.861753,0.20230525,92.648993,,,1,,,,5.4989322E-5,39.38976,2828.3866,3.6743423,0
20234837.89,,5905,53.8471,53.8601,-0.07,9.2E-6,53.181862,0.54733537,195.48873,0.7997,507.47554,0.7671,702.96427,0.7997,0.14011625,12.858368,0.20167572,92.669773,,,1,,,,5.5009581E-5,38.585259,2828.3104,3.6758534,0
20235288.66,,5905,57.938,57.9646,-0.07,9.2E-6,57.215548,0.55608037,217.43574,1.853,588.22211,0.812,805.65785,1.665,0.83601766,13.948903,,,,,1,,,,5.7757791E-5,38.575104,3273.6189,3.8002911,0
20235412.38,,5905,57.9413,57.9576,-0.07,9.2E-6,57.239276,0.58687319,210.59784,0.8318,588.62828,0.8122,799.22613,0.8318,0.41400209,13.994092,0.22943385,92.123139,,,1,,,,5.7456431E-5,41.84671,3276.3347,3.6792542,0
20235534.86,,5905,57.9393,57.956,-0.07,9.3E-6,57.24134,0.5871333,210.52571,0.8472,588.66616,0.8123,799.19186,0.8472,0.2100499,13.951152,0.22267436,92.316636,,,1,,,,5.7621249E-5,41.982275,3276.571,3.6778613,0
20235999.78,,5905,62.3382,62.3517,-0.07,9.4E-6,61.569352,0.60517083,229.35444,1.052,683.7683,0.856,913.12275,1.052,0.22204292,15.613609,0.36133238,88.886091,,,1,,,,5.8954845E-5,41.853456,3790.7851,3.7251398,0
20236134.86,,5905,62.3398,62.3458,-0.07,9.3E-6,61.60236,0.63703037,226.12065,0.8858,684.35132,0.8563,910.47197,0.8858,0.29134521,15.214782,0.25206857,91.764018,,,1,,,,6.0178166E-5,46.840826,3794.8507,3.6706492,0
20236268.55,,5905,62.3383,62.3462,-0.07,9.4E-6,61.601703,0.62945368,226.86025,0.9042,684.34944,0.8563,911.20969,0.9042,0.16144372,15.183657,0.2353717,92.269519,,,1,,,,6.0329118E-5,45.644346,3794.7698,3.6826945,0
20236767.98,,5905,67.0682,67.105,-0.07,9.4E-6,66.275006,0.64689768,247.05694,1.159,797.44991,0.9006,1044.5068,1.159,0.21571681,17.016346,0.41544257,87.924821,,,1,,,,6.1866082E-5,45.550971,4392.3764,3.7277543,0
20236913.55,,5905,67.0695,67.0994,-0.07,9.3E-6,66.312948,0.68221346,244.2499,0.9265,798.16936,0.9009,1042.4193,0.9265,0.35830138,16.583427,0.26514233,91.741909,,,1,,,,6.3174815E-5,51.049039,4397.4071,3.6832913,0
20237054.69,,5905,67.0693,67.0939,-0.07,9.4E-6,66.312646,0.67443189,242.11001,0.9814,798.20588,0.9009,1040.3159,0.9814,0.11151737,16.491713,0.25066633,92.087242,,,1,,,,6.3379261E-5,49.750282,4397.367,3.6510382,0
20237592.45,,5905,72.1648,72.1964,-0.07,9.3E-6,71.339299,0.68410651,268.73961,2.431,930.35272,0.9319,1199.0923,2.245,0.43664795,18.086022,,,,,1,,,,6.6299395E-5,49.475139,5089.2956,3.7670627,0
20237744.45,,5905,72.1635,72.1821,-0.07,9.3E-6,71.37442,0.72385185,260.5874,0.9777,931.11231,0.9321,1191.6997,0.9777,0.30857811,18.020753,0.2782315,91.644797,,,1,,,,6.6422118E-5,54.258067,5094.3078,3.6509915,0
20237896.3,,5905,72.1535,72.1848,-0.07,9.3E-6,71.376693,0.72299034,258.43754,1.02,931.15287,0.9321,1189.5904,1.02,0.15780369,17.921785,0.25156702,92.318724,,,1,,,,6.6641169E-5,54.062259,5094.6323,3.6207553,0
20238456.81,,5905,77.6417,77.6769,-0.07,9.3E-6,76.773144,0.73452714,288.23177,2.736,1085.0217,0.9504,1373.2535,2.566,0.36306489,19.762205,,,,,1,,,,6.948888E-5,53.765355,5894.1156,3.7543307,0
20238621.23,,5905,77.6408,77.6689,-0.07,9.3E-6,76.812997,0.77901909,278.83505,1.025,1085.936,0.9504,1364.771,1.025,0.17770358,19.629349,0.28767892,91.671953,,,1,,,,6.9794657E-5,59.286614,5900.2364,3.6300505,0
20238782.88,,5905,77.6399,77.6625,-0.07,9.3E-6,76.815304,0.77656515,277.62024,1.089,1086.0128,0.9504,1363.633,1.089,0.12681786,19.528006,0.24831166,92.683167,,,1,,,,7.0061053E-5,58.888047,5900.591,3.6141266,0
20239388.2,,5905,83.538,83.5756,-0.07,9.2E-6,82.640818,0.79041088,307.36192,2.861,1266.0957,0.9609,1573.4576,2.694,0.38937896,21.542905,,,,,1,,,,7.3038319E-5,58.584018,6829.5048,3.7192507,0
20239564.64,,5905,83.5333,83.5657,-0.07,9.2E-6,82.682013,0.83899541,296.84119,1.122,1267.1162,0.961,1563.9574,1.122,0.13174692,21.344172,0.278513,92.13326,,,1,,,,7.3501649E-5,64.628716,6836.3153,3.5901543,0
20239740.3,,5905,83.5312,83.5614,-0.07,9.4E-6,82.681705,0.83512321,295.07708,1.166,1267.1299,0.961,1562.207,1.166,0.12228775,21.285926,0.26855165,92.349553,,,1,,,,7.3611242E-5,64.032515,6836.2643,3.5688315,0
20240376.19,,5905,89.8749,89.9487,-0.07,9.2E-6,88.949592,0.84962924,329.93868,3.454,1478.9603,0.9928,1808.899,3.308,0.31276081,23.513533,,,,,1,,,,7.6930126E-5,63.857778,7912.03,3.709277,0
20240565.72,,5905,89.8783,89.9423,-0.07,9.2E-6,88.996035,0.90176894,316.90331,1.111,1480.238,0.993,1797.1413,1.111,0.20731134,23.223727,0.29115556,92.014091,,,1,,,,7.7595342E-5,70.540598,7920.2943,3.5608699,0
20240753.8,,5905,89.8748,89.9328,-0.07,9.4E-6,88.997969,0.89679469,315.65794,1.218,1480.3207,0.993,1795.9787,1.218,0.14294518,23.158679,0.26770012,92.576012,,,1,,,,7.7745365E-5,69.67118,7920.6385,3.5467993,0
20241442.09,,5905,96.7025,96.7812,-0.07,9.3E-6,95.736377,0.91176666,349.31607,3.281,1724.5187,1.033,2073.8347,3.114,0.34889378,25.457939,,,,,1,,,,8.1461218E-5,69.476036,9165.4539,3.6487288,0
20241645.66,,5905,96.701,96.7754,-0.07,9.2E-6,95.780871,0.96669369,337.86492,1.206,1725.7595,1.033,2063.6245,1.206,0.15513182,25.220212,0.30097693,91.947621,,,1,,,,8.2018641E-5,76.373817,9173.9753,3.5274781,0
20241875.98,,5905,96.6993,96.7689,-0.07,9.3E-6,95.780406,0.96304549,337.28312,1.1,1725.7962,1.033,2063.0794,1.1,0.49821012,25.241693,0.32231187,91.420658,,,1,,,,8.1940667E-5,75.660636,9173.8861,3.5214209,0
20242593.28,,5905,104.042,104.15,-0.07,9.3E-6,103.04919,0.99119669,366.00917,1.908,2004.4287,1.077,2370.4379,1.908,0.18685075,28.011455,0.69867467,83.83344,,,1,,,,8.502294E-5,75.725078,10619.135,3.5517908,0
20242813.95,,5905,104.036,104.135,-0.07,9.2E-6,103.10218,1.0453643,362.19807,1.465,2005.9633,1.077,2368.1614,1.465,0.085631906,27.33275,0.2892108,92.422201,,,1,,,,8.6809854E-5,84.034364,10630.06,3.5130011,0
20243059.33,,5905,104.039,104.129,-0.07,9.3E-6,103.09707,1.0338485,359.96554,1.128,2005.8386,1.077,2365.8041,1.128,1.0035527,27.309982,0.29872041,92.155014,,,1,,,,8.6800432E-5,81.99825,10629.007,3.4915205,0
20243807.42,,5905,111.941,112.058,-0.07,9.4E-6,110.91515,1.0570071,394.03768,4.021,2315.7838,1.101,2709.8215,3.868,0.2667956,29.78587,,,,,1,,,,9.0976745E-5,81.929946,12302.171,3.5526046,0
20244072.5,,5905,111.939,112.042,-0.07,9.3E-6,110.96475,1.1184147,377.61138,1.149,2317.254,1.102,2694.8654,1.149,1.9548672,29.412105,0.2808664,92.63501,,,1,,,,9.1768771E-5,89.35761,12313.177,3.4029848,0
20244335.33,,5905,111.937,112.037,-0.07,9.3E-6,110.965,1.1110017,380.48771,1.163,2317.3125,1.102,2697.8002,1.163,1.2450646,29.445014,0.2982302,92.260499,,,1,,,,9.1776081E-5,88.236316,12313.232,3.4288984,0
20245117,,5905,120.447,120.557,-0.07,9.4E-6,119.38845,1.1454587,409.52469,2.274,2668.3928,1.223,3077.9175,2.274,0.14306258,32.1771,0.67237452,84.577266,,,1,,,,9.5970932E-5,88.335042,14253.603,3.4301867,0
20245366.16,,5905,120.429,120.554,-0.07,9.4E-6,119.43827,1.2007527,406.55458,1.784,2669.9601,1.224,3076.5147,1.784,0.062833219,31.584946,0.29501766,92.448844,,,1,,,,9.7544711E-5,96.5313,14265.501,3.4038886,0
20245612.17,,5905,120.44,120.547,-0.07,9.3E-6,119.438,1.1724364,396.89304,2.558,2670.2894,1.224,3067.1824,2.246,0.57958344,31.205061,,,,,1,,,,9.8291186E-5,94.754837,14265.437,3.3230046,0
20246420.58,,5905,129.584,129.714,-0.07,9.2E-6,128.49936,1.2234816,434.65269,2.174,3061.2851,1.379,3495.9378,2.174,0.33540386,34.501397,0.96019175,79.50869,,,1,,,,0.00010174271,93.615182,16512.085,3.3825281,0
20246687.58,,5905,129.574,129.704,-0.07,9.3E-6,128.5558,1.2731925,424.03781,2.205,3063.2857,1.38,3487.3236,1.72,0.12288866,33.476131,,,,,1,,,,0.00010417343,103.50419,16526.593,3.2984729,0
20246983.22,,5905,129.605,129.691,-0.07,9.3E-6,128.553,1.2542009,426.63258,2.494,3063.2414,1.38,3489.874,2.078,16.518026,33.373241,,,,,1,,,,0.00010457102,100.42839,16525.874,3.318729,0
20247798.8,,5905,139.405,139.533,-0.07,9.3E-6,138.27362,1.3193383,463.66346,3.218,3487.6475,1.408,3951.311,3.218,0.13134421,36.392468,0.97009516,79.411927,,,1,,,,0.00010897322,100.11972,19119.594,3.3532315,0
20248117.88,,5905,139.418,139.511,-0.07,9.3E-6,138.33081,1.3638651,452.59025,2.463,3489.761,1.408,3942.3512,2.02,2.7800735,35.408813,,,,,1,,,,0.00011133814,109.1774,19135.414,3.2717963,0
20248391.5,,5905,139.423,139.503,-0.07,9.2E-6,138.33129,1.3458016,450.56896,2.538,3489.8566,1.408,3940.4256,2.112,0.1323203,35.250205,,,,,1,,,,0.00011178447,106.22644,19135.547,3.2571731,0
20249085.89,,5905,150.016,150.148,-0.07,9.4E-6,148.86636,1.4159641,484.28123,3.374,3951.0922,1.512,4435.3735,3.374,0.085029021,37.755572,0.69381147,84.047437,,,1,,,,0.00011774681,105.75061,22161.193,3.2531274,0
20249374.95,,5905,150.018,150.142,-0.07,9.3E-6,148.91537,1.4568349,479.76725,2.664,3953.1234,1.512,4432.8906,2.193,0.080357348,37.142936,,,,,1,,,,0.0001193468,113.26671,22175.788,3.2217443,0
20249660.08,,5905,149.999,150.135,-0.07,9.4E-6,148.91687,1.443818,473.69363,2.59,3953.2303,1.512,4426.924,2.103,0.056838043,36.988608,,,,,1,,,,0.00011968344,111.42881,22176.233,3.1809266,0
20250252.31,,5905,150.006,150.135,-0.07,9.3E-6,148.94747,1.4731947,482.23945,2.778,3954.544,1.513,4436.7834,2.33,0.31840964,37.244288,,,,,1,,,,0.00011912655,114.54787,22185.35,3.2376477,0
20250578.31,,5905,150.004,150.122,-0.07,9.4E-6,148.93274,1.4441381,482.81225,2.603,3953.878,1.512,4436.6902,2.119,0.044620251,37.021259,,,,,1,,,,0.00011984169,111.73287,22180.962,3.241814,0
20250902.16,,5905,150.005,150.114,-0.07,9.3E-6,148.93864,1.4509289,463.76388,2.609,3954.235,1.512,4417.9989,2.126,0.3211547,37.168181,,,,,1,,,,0.00011886508,111.06378,22182.719,3.1137915,0
20251513.38,,5905,152.573,152.684,-0.07,9.3E-6,151.46869,1.4748071,494.28848,3.291,4064.9744,1.548,4559.2629,3.291,0.17809288,38.444043,0.93321949,79.829786,,,1,,,,0.00011895577,111.50454,22942.764,3.2633046,0
20251806.78,,5905,152.569,152.686,-0.07,9.2E-6,151.5021,1.4853082,474.32288,2.994,4066.2541,1.549,4540.577,2.563,0.14256792,37.362282,,,,,1,,,,0.00012152836,115.33213,22952.885,3.1308008,0
20252133.31,,5905,152.559,152.684,-0.07,9.2E-6,151.49596,1.467422,476.52553,2.441,4066.0898,1.549,4542.6153,1.887,0.35806119,37.360759,,,,,1,,,,0.00012158788,112.08685,22951.026,3.1454669,0
20252787.66,,5905,155.138,155.246,-0.07,9.4E-6,154.02551,1.4828754,496.39648,4.709,4176.3611,1.587,4672.7575,4.434,0.26645181,38.260408,,,,,1,,,,0.00012213036,112.08228,23723.858,3.2228199,0
20253121,,5905,155.151,155.25,-0.07,9.3E-6,154.05664,1.5014542,484.11823,2.586,4177.5973,1.588,4661.7156,2.042,1.0521474,37.833801,,,,,1,,,,0.00012321563,114.78122,23733.449,3.142469,0
20253452.08,,5905,155.128,155.234,-0.07,9.3E-6,154.05714,1.4934899,488.63784,2.685,4177.6533,1.588,4666.2911,2.166,0.78827657,37.871394,,,,,1,,,,0.00012321414,113.5014,23733.603,3.1717961,0
20254070.09,,5905,157.687,157.816,-0.07,9.2E-6,156.5808,1.5256086,488.59509,3.641,4286.7668,1.629,4775.3619,3.641,0.15744984,38.974252,0.94293456,79.056846,,,1,,,,0.00012287431,113.61418,24517.548,3.1204023,0
20254409.97,,5905,157.69,157.801,-0.07,9.3E-6,156.61492,1.5295186,490.38635,2.785,4288.0712,1.63,4778.4575,2.258,1.3155845,38.07791,,,,,1,,,,0.00012549159,116.92276,24528.234,3.1311598,0
20254702.22,,5905,157.683,157.805,-0.07,9.4E-6,156.61277,1.5146696,486.30336,2.893,4288.079,1.63,4774.3824,2.39,0.098049994,37.993667,,,,,1,,,,0.00012566259,114.23373,24527.559,3.1051323,0
20255319.48,,5905,160.258,160.334,-0.07,9.3E-6,159.10604,1.5463232,498.27956,3.029,4394.8772,1.668,4893.1567,3.029,0.23461753,39.323195,0.85212817,80.767316,,,1,,,,0.00012474845,113.981,25314.733,3.131745,0
20255638.72,,5905,160.253,160.335,-0.07,9.4E-6,159.13986,1.5524973,490.98967,2.308,4396.1726,1.668,4887.1623,1.595,0.076236403,38.2717,,,,,1,,,,0.00012769651,117.96958,25325.495,3.0852715,0
20255972.91,,5905,160.257,160.322,-0.07,9.3E-6,159.13477,1.5397705,489.25528,2.804,4396.1564,1.668,4885.4117,2.254,0.29957166,38.440364,,,,,1,,,,0.00012709067,114.8151,25323.874,3.0744713,0
20256594.22,,5905,162.831,162.917,-0.07,9.3E-6,161.6956,1.5578949,510.02544,5.474,4504.9733,1.701,5014.9987,5.203,0.17634992,39.24952,,,,,1,,,,0.00012777223,115.32109,26145.466,3.1542321,0
20256895.39,,5905,162.822,162.922,-0.07,9.3E-6,161.72896,1.5737127,495.81565,3.007,4506.2378,1.701,5002.0534,2.479,0.045719918,38.675681,,,,,1,,,,0.0001293333,117.74856,26156.256,3.0657197,0
20257233.39,,5905,162.819,162.929,-0.07,9.4E-6,161.72425,1.5678956,496.56466,2.837,4506.099,1.701,5002.6637,2.271,0.23270026,38.834432,,,,,1,,,,0.00012882031,116.02704,26154.734,3.0704403,0
20257860.69,,5905,165.382,165.492,-0.07,9.3E-6,164.25318,1.5954372,515.99436,3.556,4612.89,1.733,5128.8844,3.556,0.23399112,39.971233,1.088714,76.750696,,,1,,,,0.00012871885,116.50329,26979.109,3.1414573,0
20258207.53,,5905,165.379,165.471,-0.07,9.4E-6,164.28954,1.6088197,497.73728,3.02,4614.3021,1.734,5112.0394,2.473,0.74524841,39.046697,,,,,1,,,,0.00013092117,119.9137,26991.054,3.0296345,0
20258549.66,,5905,165.396,165.483,-0.07,9.3E-6,164.29027,1.592485,497.60304,2.986,4614.393,1.734,5111.9961,2.431,0.76957657,39.067156,,,,,1,,,,0.0001308515,117.14009,26991.293,3.0288041,0
20259178.7,,5905,167.949,168.019,-0.07,9.3E-6,166.78377,1.6059376,516.9982,5.785,4719.3003,1.772,5236.2985,5.507,0.2280114,39.691658,,,,,1,,,,0.00013192441,117.20147,27816.825,3.0998113,0
20259524.98,,5905,167.952,168.006,-0.07,9.3E-6,166.8109,1.6206856,512.71955,2.924,4720.3206,1.772,5233.0401,2.326,0.48314502,39.330131,,,,,1,,,,0.00013305422,119.07497,27825.878,3.0736573,0
20259868.45,,5905,167.956,167.998,-0.07,9.3E-6,166.80945,1.6106907,516.25854,3.155,4720.2648,1.772,5236.5234,2.61,5.1821653,39.216607,,,,,1,,,,0.00013352821,117.99039,27825.392,3.0948999,0
20260495.36,,5905,170.513,170.582,-0.07,9.2E-6,169.34175,1.6309304,509.46579,5.016,4826.7019,1.825,5336.1676,4.672,0.15676376,39.855875,,,,,1,,,,0.0001338866,117.64982,28676.628,3.0085067,0
20260799.33,,5905,170.506,170.586,-0.07,9.3E-6,169.368,1.6389794,519.19772,2.826,4827.6577,1.825,5346.8554,2.158,0.063816077,39.471254,,,,,1,,,,0.00013546201,119.56763,28685.52,3.0655006,0
20261144.67,,5905,170.518,170.56,-0.07,9.2E-6,169.36688,1.6372919,510.12471,2.81,4827.6711,1.825,5337.7958,2.137,0.044564994,39.54017,,,,,1,,,,0.00013499678,118.41376,28685.14,3.0119508,0
20261776.41,,5905,173.09,173.169,-0.07,9.4E-6,171.92509,1.6505192,524.87308,4.979,4935.1516,1.899,5460.0246,4.603,0.10530958,40.019106,,,,,1,,,,0.00013643545,118.62051,29558.237,3.0529173,0
20262081.28,,5905,173.078,173.162,-0.07,9.3E-6,171.96013,1.6638802,510.86087,3.09,4936.536,1.9,5447.3968,2.437,0.066668484,39.552531,,,,,1,,,,0.00013772562,120.05732,29570.287,2.9708099,0
20262425.28,,5905,173.074,173.167,-0.07,9.3E-6,171.9593,1.6578837,521.34846,2.95,4936.5712,1.9,5457.9196,2.256,0.17918965,39.760157,,,,,1,,,,0.00013727108,118.65759,29570.002,3.031813,0
20263058.66,,5905,175.64,175.742,-0.07,9.2E-6,174.4872,1.6761489,537.5741,5.786,5043.0614,2,5580.6355,5.429,0.17264153,40.383841,,,,,1,,,,0.00013818982,119.28047,30445.782,3.0808799,0
20263410.73,,5905,175.65,175.735,-0.07,9.3E-6,174.52114,1.6934412,514.61537,3.425,5044.3593,2.001,5558.9747,2.779,0.58107109,39.910279,,,,,1,,,,0.00013928679,121.15152,30457.628,2.948728,0
20263757.83,,5905,175.66,175.734,-0.07,9.3E-6,174.51962,1.6837626,514.26601,3.06,5044.3628,2.001,5558.6288,2.315,0.42375009,39.820606,,,,,1,,,,0.00013959177,119.73084,30457.099,2.9467518,0
20264391.63,,5905,178.204,178.268,-0.07,9.4E-6,177.01244,1.6912383,546.85364,5.354,5150.1831,2.145,5697.0367,4.905,0.30841932,40.437747,,,,,1,,,,0.00014088413,119.46182,31333.404,3.0893515,0
20264699.56,,5905,178.207,178.252,-0.07,9.4E-6,177.04705,1.7072058,512.72292,3.778,5151.4864,2.147,5664.2093,3.108,0.090694841,39.776434,,,,,1,,,,0.00014240113,121.31324,31345.658,2.8959698,0
20265002.98,,5905,178.2,178.26,-0.07,9.3E-6,177.04461,1.6942716,530.9045,3.127,5151.479,2.147,5682.3835,2.273,0.031359914,39.918395,,,,,1,,,,0.00014235,119.3293,31344.794,2.9987047,0
20265637.19,,5905,180.761,180.867,-0.07,9.4E-6,179.60911,1.7157075,532.89474,5.772,5261.3128,2.349,5794.2076,5.272,0.097941198,40.568526,,,,,1,,,,0.00014282519,119.75519,32259.431,2.9669695,0
20265989.55,,5905,180.757,180.857,-0.07,9.2E-6,179.63504,1.7313615,531.78777,3.618,5262.3015,2.351,5794.0892,2.75,0.59760409,40.226195,,,,,1,,,,0.00014403772,121.70558,32268.748,2.9603788,0
20266338.41,,5905,180.784,180.851,-0.07,9.3E-6,179.64191,1.7282829,514.05858,3.412,5262.6319,2.351,5776.6905,2.473,1.0791507,40.151157,,,,,1,,,,0.00014387357,120.67858,32271.217,2.8615737,0
20266975.48,,5905,183.335,183.422,-0.07,9.3E-6,182.16899,1.7394396,541.25379,5.513,5371.1922,2.582,5912.446,4.87,0.13448253,40.778947,,,,,1,,,,0.00014498771,120.45347,33185.541,2.9711632,0
20267329.84,,5905,183.326,183.431,-0.07,9.2E-6,182.20003,1.7547033,524.43241,3.503,5372.3652,2.585,5896.7976,2.365,0.32672546,40.239259,,,,,1,,,,0.0001465434,122.33684,33196.853,2.8783332,0
20267678.08,,5905,183.336,183.435,-0.07,9.3E-6,182.20171,1.7445022,529.04506,3.611,5372.5293,2.585,5901.5743,2.521,0.2700307,40.284037,,,,,1,,,,0.00014649908,120.71778,33197.463,2.9036229,0
20268314.25,,5905,185.899,185.959,-0.07,9.3E-6,184.69468,1.7576618,550.18085,5.676,5479.4306,2.824,6029.6115,4.924,0.22550112,40.820872,,,,,1,,,,0.00014770903,120.85211,34112.126,2.9788668,0
20268668.39,,5905,185.898,185.953,-0.07,9.4E-6,184.72127,1.7761496,523.24972,3.712,5480.4385,2.826,6003.6882,2.406,0.27943684,40.412531,,,,,1,,,,0.00014856006,122.46262,34121.946,2.8326447,0
20268977.11,,5905,185.897,185.948,-0.07,9.3E-6,184.72829,1.7656327,529.62511,3.592,5480.7489,2.827,6010.374,2.217,0.03918017,40.32324,,,,,1,,,,0.00014905484,121.23759,34124.541,2.8670493,0
20269614.48,,5905,188.451,188.521,-0.07,9.2E-6,187.25569,1.7840553,531.68982,4.679,5588.4791,3.061,6120.1689,3.539,0.089897674,40.940935,,,,,1,,,,0.00014948777,120.96972,35064.692,2.8393788,0
20269969.61,,5905,188.466,188.516,-0.07,9.4E-6,187.27977,1.8007469,521.63398,4.194,5589.3717,3.063,6111.0057,2.865,0.94334811,40.581431,,,,,1,,,,0.00015058625,122.82281,35073.711,2.7853195,0
20270322.14,,5905,188.467,188.507,-0.07,9.3E-6,187.28165,1.7930439,540.35952,4.268,5589.5169,3.063,6129.8764,2.972,0.42253678,40.762855,,,,,1,,,,0.00015037898,121.74429,35074.415,2.8852775,0
20270963.98,,5905,190.999,191.113,-0.07,9.3E-6,189.84575,1.8111061,547.40795,6.573,5697.3381,3.27,6244.7461,5.702,0.1997078,41.175367,,,,,1,,,,0.00015166218,122.28857,36041.408,2.8834354,0
