4.758333	300.0770	15.77601	56.21597	2.453867	22.23240	100.0455
4.791666	300.0590	15.77600	56.10190	2.446508	22.16552	99.97926
4.825000	300.0370	15.77604	55.98602	2.439064	22.09780	100.0119
4.858334	300.0132	15.77606	55.86944	2.431589	22.02974	99.96845
4.891667	299.9890	15.77610	55.75422	2.424207	21.96248	100.0185
4.925000	299.9572	15.77616	55.63486	2.416618	21.89331	100.0343
4.962500	299.9244	15.77618	55.50146	2.408110	21.81570	100.0057
5.000000	299.8894	15.77618	55.37024	2.399766	21.73952	99.94418
5.033333	299.8536	15.77615	55.25425	2.392432	21.67254	99.98234
5.066666	299.8215	15.77612	55.13826	2.385064	21.60524	100.0485
5.100000	299.7905	15.77610	55.02170	2.377646	21.53748	99.99063
5.133333	299.7598	15.77613	54.90562	2.370257	21.47002	100.0010
5.166666	299.7270	15.77608	54.79085	2.362970	21.40348	99.97488
5.200000	299.6938	15.77604	54.67574	2.355664	21.33676	100.0191
5.233334	299.6625	15.77611	54.55987	2.348288	21.26941	100.0372
5.270834	299.6308	15.77622	54.43352	2.340224	21.19577	100.0005
5.308334	299.6010	15.77618	54.31239	2.332484	21.12514	99.93579
5.341668	299.5747	15.77612	54.20434	2.325578	21.06216	100.0684
5.375000	299.5482	15.77607	54.09454	2.318556	20.99812	99.92694
5.408332	299.5260	15.77606	53.98684	2.311636	20.93502	100.0376
5.441666	299.5039	15.77604	53.88159	2.304875	20.87340	99.98192
5.475000	299.4862	15.77597	53.77943	2.298280	20.81332	99.98689
5.508334	299.4670	15.77594	53.67750	2.291711	20.75352	100.0836
5.545832	299.4526	15.77598	53.56620	2.284483	20.68774	99.93113
5.583332	299.4398	15.77604	53.45632	2.277333	20.62273	100.0242
5.616668	299.4328	15.77605	53.36124	2.271113	20.56623	100.0220
5.650000	299.4243	15.77596	53.26824	2.265042	20.51110	99.95258
5.683334	299.4210	15.77594	53.17634	2.259000	20.45627	100.0855
5.716668	299.4184	15.77592	53.08662	2.253096	20.40273	99.92676
5.750000	299.4172	15.77593	52.99812	2.247260	20.34984	99.99839
5.783332	299.4206	15.77587	52.91248	2.241574	20.29834	100.0785
5.816666	299.4290	15.77586	52.82817	2.235936	20.24733	99.91548
5.854168	299.4366	15.77585	52.73594	2.229782	20.19171	100.0570
5.891668	299.4460	15.77585	52.64844	2.223926	20.13881	99.93269
5.925000	299.4591	15.77576	52.57363	2.218875	20.09322	100.0056
5.958332	299.4722	15.77570	52.49880	2.213826	20.04767	100.0680
5.991668	299.4869	15.77571	52.42554	2.208868	20.00297	99.92558
6.025000	299.5068	15.77569	52.35470	2.204026	19.95936	100.0598
6.058334	299.5261	15.77569	52.28626	2.199348	19.91728	99.97025
