5,28166
5.0171561,27721
5.0343122,27749
5.0514683,27747
5.0686244,27285
5.0857805,26947
5.1029366,26603
5.1200927,26446
5.1372488,26676
5.1544049,26532
5.171561,26155
5.1887171,25652
5.2058732,25848
5.2230293,25499
5.2401854,25371
5.2573415,25358
5.2744976,24718
5.2916537,24956
5.3088098,24582
5.3259659,24646
5.343122,24128
5.3602781,24386
5.3774342,23921
5.3945903,23722
5.4117464,23519
5.4289025,23509
5.4460586,23088
5.4632147,23204
5.4803708,22972
5.4975269,22700
5.514683,22571
5.5318391,22342
5.5489952,22113
5.5661513,22027
5.5833074,22210
5.6004635,21902
5.6176196,21783
5.6347757,21445
5.6519318,21385
5.6690879,21323
5.686244,21494
5.7034001,21120
5.7205562,20502
5.7377123,21170
5.7548684,21059
5.7720245,20883
5.7891806,20338
5.8063367,20289
5.8234928,20283
5.8406489,20326
5.857805,20226
5.8749611,19831
5.8921172,20036
5.9092733,19931
5.9264294,19312
5.9435855,19717
5.9607416,19174
5.9778977,19407
5.9950538,19045
6.0122099,18985
6.029366,18713
6.0465221,18429
6.0636782,18463
6.0808343,18265
6.0979904,18172
6.1151465,17934
6.1323026,17897
6.1494587,18001
6.1666148,17888
6.1837709,17621
6.200927,17497
6.2180831,17403
6.2352392,17294
6.2523953,17281
6.2695514,16772
6.2867075,16870
6.3038636,16897
6.3210197,16735
6.3381758,16543
6.3553319,16275
6.372488,16095
6.3896441,16038
6.4068002,16061
6.4239563,15805
6.4411124,15778
6.4582685,15609
6.4754246,15305
6.4925807,15323
6.5097368,15227
6.5268929,15167
6.544049,15241
6.5612051,14755
6.5783612,14719
6.5955173,14367
6.6126734,14216
6.6298295,14325
6.6469856,13986
6.6641417,14078
6.6812978,14041
6.6984539,13809
6.71561,13632
6.7327661,13405
6.7499222,13299
6.7670783,13035
6.7842344,13172
6.8013905,12964
6.8185466,12821
6.8357027,12550
6.8528588,12612
6.8700149,12330
6.887171,12407
6.9043271,12362
6.9214832,12100
6.9386393,12064
6.9557954,11740
6.9729515,11703
6.9901076,11797
7.0072637,11381
7.0244198,11468
7.0415759,11370
7.058732,11167
7.0758881,11180
7.0930442,11129
7.1102003,10993
7.1273564,10713
7.1445125,10690
7.1616686,10508
7.1788247,10664
7.1959808,10310
7.2131369,10386
7.230293,10161
7.2474491,10114
7.2646052,10076
7.2817613,9823
7.2989174,9794
7.3160735,9507
7.3332296,9609
7.3503857,9567
7.3675418,9322
7.3846979,9312
7.401854,9263
7.4190101,8969
7.4361662,8935
7.4533223,9127
7.4704784,9022
7.4876345,8931
7.5047906,8698
7.5219467,8724
7.5391028,8574
7.5562589,8441
7.573415,8484
7.5905711,8416
7.6077272,8419
7.6248833,8191
7.6420394,8068
7.6591955,8088
7.6763516,8159
7.6935077,8117
7.7106638,7996
7.7278199,7821
7.744976,7823
7.7621321,7691
7.7792882,7683
7.7964443,7574
7.8136004,7665
7.8307565,7629
7.8479126,7658
7.8650687,7731
7.8822248,7523
7.8993809,7635
7.916537,7585
7.9336931,7683
7.9508492,7449
7.9680053,7564
7.9851614,7500
8.0023175,7661
8.0194736,7476
8.0366297,7569
8.0537858,7635
8.0709419,7613
8.088098,7413
8.1052541,7633
8.1224102,7550
8.1395663,7663
8.1567224,7724
8.1738785,7539
8.1910346,7609
8.2081907,7678
8.2253468,7621
8.2425029,7568
8.259659,7659
8.2768151,7670
8.2939712,7715
8.3111273,7657
8.3282834,7668
8.3454395,7560
8.3625956,7607
8.3797517,7633
8.3969078,7675
8.4140639,7740
8.43122,7676
8.4483761,7600
8.4655322,7733
8.4826883,7661
8.4998444,7627
8.5170005,7625
8.5341566,7680
8.5513127,7717
8.5684688,7684
8.5856249,7725
8.602781,7614
8.6199371,7711
8.6370932,7648
8.6542493,7653
8.6714054,7808
8.6885615,7734
8.7057176,7884
8.7228737,7896
8.7400298,7741
8.7571859,7696
8.774342,7772
8.7914981,7765
8.8086542,7713
8.8258103,7829
8.8429664,7805
8.8601225,7844
8.8772786,7797
8.8944347,7780
8.9115908,7777
8.9287469,7848
8.945903,7858
8.9630591,7728
8.9802152,7912
8.9973713,7819
9.0145274,7769
9.0316835,7878
9.0488396,7885
9.0659957,7797
9.0831518,7895
9.1003079,7974
9.117464,8048
9.1346201,7919
9.1517762,7924
9.1689323,8015
9.1860884,7847
9.2032445,8063
9.2204006,7832
9.2375567,8065
9.2547128,8046
9.2718689,7954
9.289025,7921
9.3061811,7873
9.3233372,7852
9.3404933,8006
9.3576494,7815
9.3748055,8130
9.3919616,7883
9.4091177,7996
9.4262738,7961
9.4434299,8060
9.460586,8068
9.4777421,7783
9.4948982,7864
9.5120543,8090
9.5292104,7933
9.5463665,7995
9.5635226,8007
9.5806787,7876
9.5978348,7942
9.6149909,8019
9.632147,8028
9.6493031,7816
9.6664592,7825
9.6836153,8193
9.7007714,7867
9.7179275,8034
9.7350836,8066
9.7522397,7972
9.7693958,8082
9.7865519,8011
9.803708,8272
9.8208641,8088
9.8380202,8090
9.8551763,8380
9.8723324,8373
9.8894885,8193
9.9066446,8293
9.9238007,8083
9.9409568,8227
9.9581129,8410
9.975269,8209
9.9924251,8467
10.0095812,8419
10.0267373,8260
10.0438934,8146
10.0610495,8176
10.0782056,8217
10.0953617,8400
10.1125178,8379
10.1296739,8165
10.14683,8535
10.1639861,8218
10.1811422,8429
10.1982983,8368
10.2154544,8169
10.2326105,8228
10.2497666,8294
10.2669227,8301
10.2840788,8225
10.3012349,8186
10.318391,8287
10.3355471,7992
10.3527032,8142
10.3698593,8207
10.3870154,8339
10.4041715,8265
10.4213276,8208
10.4384837,8392
10.4556398,8371
10.4727959,8247
10.489952,8318
10.5071081,8309
10.5242642,8221
10.5414203,8255
10.5585764,8212
10.5757325,8295
10.5928886,8236
10.6100447,8099
10.6272008,8145
10.6443569,8200
10.661513,8275
10.6786691,8121
10.6958252,8323
10.7129813,8262
10.7301374,8443
10.7472935,8452
10.7644496,8541
10.7816057,8494
10.7987618,8792
10.8159179,8813
10.833074,8611
10.8502301,8304
10.8673862,8286
10.8845423,8181
10.9016984,8060
10.9188545,8029
10.9360106,8117
10.9531667,8105
10.9703228,7983
10.9874789,8083
11.004635,8054
11.0217911,7923
11.0389472,7988
11.0561033,7946
11.0732594,8102
11.0904155,8231
11.1075716,7962
11.1247277,8120
11.1418838,7976
11.1590399,8146
11.176196,7941
11.1933521,7943
11.2105082,8025
11.2276643,8075
11.2448204,7893
11.2619765,7738
11.2791326,7931
11.2962887,7936
11.3134448,8015
11.3306009,7955
11.347757,8018
11.3649131,8008
11.3820692,7855
11.3992253,7993
11.4163814,7892
11.4335375,8033
11.4506936,7988
11.4678497,7923
11.4850058,8033
11.5021619,7979
11.519318,7667
11.5364741,7927
11.5536302,7999
11.5707863,7841
11.5879424,7856
11.6050985,7807
11.6222546,7874
11.6394107,7882
11.6565668,7796
11.6737229,7752
11.690879,7730
11.7080351,7733
11.7251912,7833
11.7423473,7798
11.7595034,7808
11.7766595,7696
11.7938156,7769
11.8109717,7514
11.8281278,7710
11.8452839,7764
11.86244,7749
11.8795961,7684
11.8967522,7620
11.9139083,7639
11.9310644,7553
11.9482205,7639
11.9653766,7534
11.9825327,7588
11.9996888,7546
12.0168449,7557
12.034001,7793
12.0511571,7520
12.0683132,7656
12.0854693,7432
12.1026254,7458
12.1197815,7532
12.1369376,7540
12.1540937,7496
12.1712498,7390
12.1884059,7377
12.205562,7408
12.2227181,7467
12.2398742,7484
12.2570303,7378
12.2741864,7407
12.2913425,7229
12.3084986,7356
12.3256547,7370
12.3428108,7494
12.3599669,7398
12.377123,7553
12.3942791,7306
12.4114352,7331
12.4285913,7453
12.4457474,7280
12.4629035,7185
12.4800596,7334
12.4972157,7329
12.5143718,7224
12.5315279,7356
12.548684,7243
12.5658401,7280
12.5829962,7131
12.6001523,7101
12.6173084,7200
12.6344645,7254
12.6516206,7210
12.6687767,7211
12.6859328,7128
12.7030889,7238
12.720245,7074
12.7374011,7141
12.7545572,7175
12.7717133,6951
12.7888694,7286
12.8060255,7111
12.8231816,7008
12.8403377,7045
12.8574938,7183
12.8746499,6959
12.891806,7039
12.9089621,6949
12.9261182,7067
12.9432743,6972
12.9604304,6995
12.9775865,6939
12.9947426,7012
13.0118987,6991
13.0290548,7002
13.0462109,6970
13.063367,6920
13.0805231,6876
13.0976792,6834
13.1148353,6966
13.1319914,6940
13.1491475,6843
13.1663036,6750
13.1834597,6812
13.2006158,6927
13.2177719,6773
13.234928,6721
13.2520841,6844
13.2692402,6564
13.2863963,6877
13.3035524,6787
13.3207085,6744
13.3378646,6633
13.3550207,6640
13.3721768,6811
13.3893329,6542
13.406489,6632
13.4236451,6632
13.4408012,6674
13.4579573,6702
13.4751134,6701
13.4922695,6556
13.5094256,6574
13.5265817,6792
13.5437378,6678
13.5608939,6588
13.57805,6580
13.5952061,6572
13.6123622,6683
13.6295183,6575
13.6466744,6509
13.6638305,6490
13.6809866,6426
13.6981427,6599
13.7152988,6555
13.7324549,6371
13.749611,6462
13.7667671,6469
13.7839232,6601
13.8010793,6520
13.8182354,6378
13.8353915,6506
13.8525476,6368
13.8697037,6348
13.8868598,6389
13.9040159,6221
13.921172,6395
13.9383281,6373
13.9554842,6388
13.9726403,6318
13.9897964,6392
14.0069525,6297
14.0241086,6286
14.0412647,6312
14.0584208,6232
14.0755769,6271
14.092733,6133
14.1098891,6139
14.1270452,6109
14.1442013,6261
14.1613574,6172
14.1785135,6188
14.1956696,6210
14.2128257,6153
14.2299818,6259
14.2471379,6139
14.264294,6092
14.2814501,6256
14.2986062,6119
14.3157623,6097
14.3329184,6283
14.3500745,6148
14.3672306,6195
14.3843867,6195
14.4015428,6205
14.4186989,6069
14.435855,6182
14.4530111,6063
14.4701672,6117
14.4873233,5972
14.5044794,6227
14.5216355,6155
14.5387916,6147
14.5559477,6001
14.5731038,5990
