8.7228737,7916,0,0
8.7400298,7907,0,0
8.7571859,7819,0,0
8.774342,7932,0,0
8.7914981,7785,0,0
8.8086542,7753,0,0
8.8258103,8030,0,0
8.8429664,7962,0,0
8.8601225,7935,0,0
8.8772786,8039,0,0
8.8944347,8065,0,0
8.9115908,7853,0,0
8.9287469,7996,0,0
8.945903,7976,0,0
8.9630591,8030,0,0
8.9802152,8091,0,0
8.9973713,7753,0,0
9.0145274,7882,0,0
9.0316835,8122,0,0
9.0488396,8056,0,0
9.0659957,8052,0,0
9.0831518,8041,0,0
9.1003079,7965,0,0
9.117464,8165,0,0
9.1346201,8121,0,0
9.1517762,8077,0,0
9.1689323,7989,0,0
9.1860884,8115,0,0
9.2032445,7974,0,0
9.2204006,8126,0,0
9.2375567,8206,0,0
9.2547128,8226,0,0
9.2718689,8064,0,0
9.289025,8085,0,0
9.3061811,8107,0,0
9.3233372,8058,0,0
9.3404933,8125,0,0
9.3576494,8128,0,0
9.3748055,8269,0,0
9.3919616,8269,7993.27164,275.728364
9.4091177,8079,8013.53742,65.4625791
9.4262738,8088,8033.32348,54.6765205
9.4434299,8143,8052.63466,90.3653435
9.460586,8097,8071.47577,25.5242344
9.4777421,8334,8089.85159,244.148411
9.4948982,8198,8107.76688,90.2331215
9.5120543,8172,8125.22635,46.7736459
9.5292104,8210,8142.23471,67.7652945
9.5463665,8238,8158.79659,79.2034084
9.5635226,8305,8174.91664,130.083359
9.5806787,8155,8190.59945,-35.5994506
9.5978348,8167,8205.84959,-38.849589
9.6149909,8309,8220.67159,88.3284065
9.632147,8169,8235.06997,-66.0699715
9.6493031,8373,8249.0492,123.950799
9.6664592,8274,8262.61373,11.3862711
9.6836153,8339,8275.76797,63.2320256
9.7007714,8235,8288.51633,-53.5163261
9.7179275,8234,8300.86314,-66.8631435
9.7350836,8179,8312.81276,-133.812757
9.7522397,8007,8324.36947,-317.369468
9.7693958,8391,8335.53755,55.462452
9.7865519,8314,8346.32124,-32.3212415
9.803708,8094,8356.72476,-262.724763
9.8208641,8242,8366.7523,-124.752299
9.8380202,8397,8376.40801,20.5919924
9.8551763,8337,8385.6963,-48.6962967
9.8723324,8675,8394.62264,280.377362
9.8894885,8603,8403.19178,199.808217
9.9066446,8449,8411.41156,37.5884409
9.9238007,8457,8419.29002,37.7099811
9.9409568,8461,8426.83433,34.1656683
9.9581129,8479,8434.05419,44.9458091
9.975269,8535,8440.96717,94.0328261
9.9924251,8623,8447.63526,175.364741
10.0095812,8250,8453.90539,-203.905389
10.0267373,8403,8459.80023,-56.8002313
10.0438934,8439,8465.34062,-26.3406234
10.0610495,8474,8470.55499,3.44501091
10.0782056,8564,8475.45469,88.5453139
10.0953617,8447,8480.04364,-33.0436385
10.1125178,8443,8484.32627,-41.3262712
10.1296739,8572,8488.30784,83.6921615
10.14683,8414,8491.9931,-77.9931
10.1639861,8394,8495.39061,-101.39061
10.1811422,8522,8498.50788,23.4921185
10.1982983,8309,8501.3526,-192.352599
10.2154544,8560,8503.93564,56.0643628
10.2326105,8492,8506.27886,-14.2788623
10.2497666,8332,8508.43349,-176.433485
10.2669227,8509,8510.23701,-1.23700782
10.2840788,8576,8511.73505,64.2649486
10.3012349,8471,8512.94575,-41.9457538
10.318391,8489,8513.89848,-24.898475
10.3355471,8565,8514.60197,50.3980292
10.3527032,8476,8515.06162,-39.0616195
10.3698593,8500,8515.28316,-15.2831587
10.3870154,8461,8515.27278,-54.272776
10.4041715,8478,8515.03723,-37.0372288
10.4213276,8326,8514.584,-188.583999
10.4384837,8368,8513.9215,-145.921496
10.4556398,8421,8513.05933,-92.0593333
10.4727959,8392,8512.0087,-120.0087
10.489952,8378,8510.78287,-132.782869
10.5071081,8388,8509.39792,-121.397918
10.5242642,8281,8507.87375,-226.873751
10.5414203,8316,8506.23559,-190.235592
10.5585764,8466,8504.51623,-38.5162259
10.5757325,8401,8502.75944,-101.759443
10.5928886,8477,8501.02555,-24.0255519
10.6100447,8449,8499.40055,-50.4005493
10.6272008,8520,8498.01222,21.9877784
10.6443569,8624,8497.06027,126.939729
10.661513,8635,8496.87721,138.122789
10.6786691,8468,8498.05998,-30.0599845
10.6958252,8638,8501.72783,136.272171
10.7129813,8639,8509.68747,129.312531
10.7301374,8713,8524.2146,188.785397
10.7472935,8826,8548.46687,277.533132
10.7644496,9006,8585.58227,420.417734
10.7816057,9108,8637.61163,470.388373
10.7987618,9153,8706.45393,446.546074
10.8159179,9199,8792.23854,406.76146
10.833074,9083,8878.29285,204.707153
10.8502301,8663,8901.96159,-238.961593
10.8673862,8434,8836.65487,-402.654875
10.8845423,8316,8720.17683,-404.176826
10.9016984,8403,8604.2764,-201.276397
10.9188545,8318,8521.21192,-203.211916
10.9360106,8329,8469.19081,-140.190805
10.9531667,8437,8437.10691,-0.106906512
10.9703228,8348,8415.36049,-67.3604868
10.9874789,8319,8398.91012,-79.9101176
11.004635,8234,8385.36007,-151.360073
11.0217911,8187,8373.50111,-186.501108
11.0389472,8298,8362.67357,-64.6735695
11.0561033,8220,8352.49291,-132.49291
11.0732594,8267,8342.72262,-75.7226179
11.0904155,8201,8333.21082,-132.210815
11.1075716,8239,8323.8565,-84.856503
11.1247277,7974,8314.59058,-340.590578
